Date,Time,date_time,air_temp,relative_humidity,wind_speed,wind_gust,wind_direction
,,,Fahrenheit,%,Miles/hour,Miles/hour,Degrees
10/15/17,15:03,10/15/17-15:03,86,25,0,,
10/15/17,14:53,10/15/17-14:53,86,25,0,,
10/15/17,14:43,10/15/17-14:43,86,24,0,,
10/15/17,14:33,10/15/17-14:33,84.99,26,0,,
10/15/17,14:23,10/15/17-14:23,86,26,0,,
10/15/17,14:13,10/15/17-14:13,88,24,0,,
10/15/17,14:03,10/15/17-14:03,95,6,0,,
10/15/17,13:53,10/15/17-13:53,95,6,0,,
10/15/17,13:43,10/15/17-13:43,95,7,0,,
10/15/17,13:33,10/15/17-13:33,95,6,0,,
10/15/17,13:23,10/15/17-13:23,95,6,0,,
10/15/17,13:13,10/15/17-13:13,93.99,7,0,,
10/15/17,13:03,10/15/17-13:03,93.99,6,0,,
10/15/17,12:53,10/15/17-12:53,93,7,0,,
10/15/17,12:43,10/15/17-12:43,93,7,0,,
10/15/17,12:33,10/15/17-12:33,91.99,7,0,,
10/15/17,12:23,10/15/17-12:23,91.99,7,0,,
10/15/17,12:13,10/15/17-12:13,91.99,7,0,,
10/15/17,12:03,10/15/17-12:03,91.99,6,0,,
10/15/17,11:53,10/15/17-11:53,91,7,0,,
10/15/17,11:43,10/15/17-11:43,91,6,0,,
10/15/17,11:33,10/15/17-11:33,91,7,0,,
10/15/17,11:23,10/15/17-11:23,90,7,0,,
10/15/17,11:13,10/15/17-11:13,90,7,0,,
10/15/17,11:03,10/15/17-11:03,89.01,7,0,,
10/15/17,10:53,10/15/17-10:53,88,7,0,,
10/15/17,10:43,10/15/17-10:43,88,7,0,,
10/15/17,10:33,10/15/17-10:33,87.01,7,0,,
10/15/17,10:23,10/15/17-10:23,87.01,8,0,,
10/15/17,10:13,10/15/17-10:13,86,8,0,,
10/15/17,10:03,10/15/17-10:03,86,8,0,,
10/15/17,09:53,10/15/17-09:53,84.99,9,0,,
10/15/17,09:43,10/15/17-09:43,84,9,0,,
10/15/17,09:33,10/15/17-09:33,84,9,0,,
10/15/17,09:23,10/15/17-09:23,82.99,9,0,,
10/15/17,09:13,10/15/17-09:13,82,9,0,,
10/15/17,09:03,10/15/17-09:03,81,10,0,,
10/15/17,08:53,10/15/17-08:53,81,10,0,,
10/15/17,08:43,10/15/17-08:43,80.01,10,0,,
10/15/17,08:33,10/15/17-08:33,79,10,0,,
10/15/17,08:23,10/15/17-08:23,78.01,11,0,,
10/15/17,08:13,10/15/17-08:13,77,11,0,,
10/15/17,08:03,10/15/17-08:03,75.99,12,0,,
10/15/17,07:53,10/15/17-07:53,75,12,0,,
10/15/17,07:43,10/15/17-07:43,73.99,12,0,,
10/15/17,07:33,10/15/17-07:33,73.99,12,0,,
10/15/17,07:23,10/15/17-07:23,73.99,12,0,,
10/15/17,07:13,10/15/17-07:13,73,12,0,,
10/15/17,07:03,10/15/17-07:03,73,12,0,,
10/15/17,06:53,10/15/17-06:53,73,13,0,,
10/15/17,06:43,10/15/17-06:43,73.99,12,0,,
10/15/17,06:33,10/15/17-06:33,73.99,13,0,,
10/15/17,06:23,10/15/17-06:23,73.99,12,0,,
10/15/17,06:13,10/15/17-06:13,73,13,0,,
10/15/17,06:03,10/15/17-06:03,73,13,0,,
10/15/17,05:53,10/15/17-05:53,73,14,0,,
10/15/17,05:43,10/15/17-05:43,73,14,0,,
10/15/17,05:33,10/15/17-05:33,73,15,0,,
10/15/17,05:23,10/15/17-05:23,73,13,0,,
10/15/17,05:13,10/15/17-05:13,73,14,0,,
10/15/17,05:03,10/15/17-05:03,73,15,0,,
10/15/17,04:53,10/15/17-04:53,73,15,0,,
10/15/17,04:43,10/15/17-04:43,73,15,0,,
10/15/17,04:33,10/15/17-04:33,73,15,0,,
10/15/17,04:23,10/15/17-04:23,73,15,0,,
10/15/17,04:13,10/15/17-04:13,73,14,0,,
10/15/17,04:03,10/15/17-04:03,73,14,0,,
10/15/17,03:53,10/15/17-03:53,73.99,14,0,,
10/15/17,03:43,10/15/17-03:43,73.99,13,0,,
10/15/17,03:33,10/15/17-03:33,73.99,13,0,,
10/15/17,03:23,10/15/17-03:23,73.99,13,0,,
10/15/17,03:13,10/15/17-03:13,73.99,13,0,,
10/15/17,03:03,10/15/17-03:03,73.99,13,0,,
10/15/17,02:53,10/15/17-02:53,73.99,13,0,,
10/15/17,02:43,10/15/17-02:43,73.99,13,0,,
10/15/17,02:33,10/15/17-02:33,73.99,13,0,,
10/15/17,02:23,10/15/17-02:23,73.99,13,0,,
10/15/17,02:13,10/15/17-02:13,73.99,13,0,,
10/15/17,02:03,10/15/17-02:03,73.99,13,0,,
10/15/17,01:53,10/15/17-01:53,73.99,13,0,,
10/15/17,01:43,10/15/17-01:43,73.99,13,0,,
10/15/17,01:33,10/15/17-01:33,73.99,14,0,,
10/15/17,01:23,10/15/17-01:23,73.99,14,0,,
10/15/17,01:13,10/15/17-01:13,75,13,0,,
10/15/17,01:03,10/15/17-01:03,75,13,0,,
10/15/17,00:53,10/15/17-00:53,73.99,13,0,,
10/15/17,00:43,10/15/17-00:43,73.99,13,0,,
10/15/17,00:33,10/15/17-00:33,73.99,13,0,,
10/15/17,00:23,10/15/17-00:23,73,14,0,,
10/15/17,00:13,10/15/17-00:13,73,15,0,,
10/15/17,00:03,10/15/17-00:03,73,15,0,,
10/14/17,23:53,10/14/17-23:53,73.99,15,0,,
10/14/17,23:43,10/14/17-23:43,75,14,0,,
10/14/17,23:33,10/14/17-23:33,75,14,0,,
10/14/17,23:23,10/14/17-23:23,75.99,13,0,,
10/14/17,23:13,10/14/17-23:13,75.99,13,0,,
10/14/17,23:03,10/14/17-23:03,75.99,13,0,,
10/14/17,22:53,10/14/17-22:53,75,13,0,,
10/14/17,22:43,10/14/17-22:43,75,15,0,,
10/14/17,22:33,10/14/17-22:33,72,16,0,,
10/14/17,22:23,10/14/17-22:23,66.99,21,0,,
10/14/17,22:13,10/14/17-22:13,62.01,39,0,,
10/14/17,22:03,10/14/17-22:03,62.01,62,0,,
10/14/17,21:53,10/14/17-21:53,62.01,78,0,,
10/14/17,21:43,10/14/17-21:43,62.01,79,0,,
10/14/17,21:33,10/14/17-21:33,63,80,0,,
10/14/17,21:23,10/14/17-21:23,63,80,0,,
10/14/17,21:13,10/14/17-21:13,62.01,80,0,,
10/14/17,21:03,10/14/17-21:03,62.01,79,0,,
10/14/17,20:53,10/14/17-20:53,62.01,78,0,,
10/14/17,20:43,10/14/17-20:43,63,78,0,,
10/14/17,20:33,10/14/17-20:33,64,79,0,,
10/14/17,20:23,10/14/17-20:23,64,79,0,,
10/14/17,20:13,10/14/17-20:13,64,78,0,,
10/14/17,20:03,10/14/17-20:03,64,77,0,,
10/14/17,19:53,10/14/17-19:53,64,76,0,,
10/14/17,19:43,10/14/17-19:43,64.99,75,0,,
10/14/17,19:33,10/14/17-19:33,64.99,75,0,,
10/14/17,19:23,10/14/17-19:23,64.99,74,0,,
10/14/17,19:13,10/14/17-19:13,66,72,0,,
10/14/17,19:03,10/14/17-19:03,66.99,71,0,,
10/14/17,18:53,10/14/17-18:53,66.99,70,0,,
10/14/17,18:43,10/14/17-18:43,69.01,68,0,,
10/14/17,18:33,10/14/17-18:33,69.01,66,0,,
10/14/17,18:23,10/14/17-18:23,69.01,62,0,,
10/14/17,18:13,10/14/17-18:13,70,59,0,,
10/14/17,18:03,10/14/17-18:03,71.01,57,0,,
10/14/17,17:53,10/14/17-17:53,,,,,
10/14/17,17:43,10/14/17-17:43,,,,,
10/14/17,17:33,10/14/17-17:33,,,,,
10/14/17,17:23,10/14/17-17:23,,,,,
10/14/17,17:13,10/14/17-17:13,,,,,
10/14/17,17:03,10/14/17-17:03,73.99,40,,,
10/14/17,16:53,10/14/17-16:53,73.99,40,0,,
10/14/17,16:43,10/14/17-16:43,75,43,0,,
10/14/17,16:33,10/14/17-16:33,75,46,0,,
10/14/17,16:23,10/14/17-16:23,75.99,45,0,,
10/14/17,16:13,10/14/17-16:13,77,37,0,,
10/14/17,16:03,10/14/17-16:03,77,33,0,,
10/14/17,15:53,10/14/17-15:53,77,36,0,,
10/14/17,15:43,10/14/17-15:43,77,37,0,,
10/14/17,15:33,10/14/17-15:33,77,39,0,,
10/14/17,15:23,10/14/17-15:23,77,37,0,,
10/14/17,15:13,10/14/17-15:13,77,36,0,,
10/14/17,15:03,10/14/17-15:03,77,38,0,,
10/14/17,14:53,10/14/17-14:53,78.01,38,0,,
10/14/17,14:43,10/14/17-14:43,78.01,38,0,,
10/14/17,14:33,10/14/17-14:33,78.01,42,0,,
10/14/17,14:23,10/14/17-14:23,78.01,44,0,,
10/14/17,14:13,10/14/17-14:13,78.01,43,0,,
10/14/17,14:03,10/14/17-14:03,78.01,46,0,,
10/14/17,13:53,10/14/17-13:53,77,48,0,,
10/14/17,13:43,10/14/17-13:43,77,48,0,,
10/14/17,13:33,10/14/17-13:33,77,49,0,,
10/14/17,13:23,10/14/17-13:23,77,48,0,,
10/14/17,13:13,10/14/17-13:13,77,49,0,,
10/14/17,13:03,10/14/17-13:03,75.99,48,0,,
10/14/17,12:53,10/14/17-12:53,75.99,49,0,,
10/14/17,12:43,10/14/17-12:43,75.99,49,0,,
10/14/17,12:33,10/14/17-12:33,75.99,48,0,,
10/14/17,12:23,10/14/17-12:23,75,49,0,,
10/14/17,12:13,10/14/17-12:13,75,49,0,,
10/14/17,12:03,10/14/17-12:03,75,50,0,,
10/14/17,11:53,10/14/17-11:53,75,49,0,,
10/14/17,11:43,10/14/17-11:43,75,48,0,,
10/14/17,11:33,10/14/17-11:33,75,47,0,,
10/14/17,11:23,10/14/17-11:23,75,47,0,,
10/14/17,11:13,10/14/17-11:13,75,44,0,,
10/14/17,11:03,10/14/17-11:03,75,34,0,,
10/14/17,10:53,10/14/17-10:53,73,29,0,,
10/14/17,10:43,10/14/17-10:43,72,34,0,,
10/14/17,10:33,10/14/17-10:33,71.01,35,0,,
10/14/17,10:23,10/14/17-10:23,71.01,31,0,,
10/14/17,10:13,10/14/17-10:13,72,30,0,,
10/14/17,10:03,10/14/17-10:03,70,34,0,,
10/14/17,09:53,10/14/17-09:53,68,37,0,,
10/14/17,09:43,10/14/17-09:43,66,35,0,,
10/14/17,09:33,10/14/17-09:33,64,43,0,,
10/14/17,09:23,10/14/17-09:23,62.01,51,0,,
10/14/17,09:13,10/14/17-09:13,60.01,56,0,,
10/14/17,09:03,10/14/17-09:03,59,55,0,,
10/14/17,08:53,10/14/17-08:53,57.99,55,0,,
10/14/17,08:43,10/14/17-08:43,57,54,0,,
10/14/17,08:33,10/14/17-08:33,55,53,0,,
10/14/17,08:23,10/14/17-08:23,54,55,0,,
10/14/17,08:13,10/14/17-08:13,53.01,58,0,,
10/14/17,08:03,10/14/17-08:03,52,63,0,,
10/14/17,07:53,10/14/17-07:53,51.01,63,0,,
10/14/17,07:43,10/14/17-07:43,51.01,67,0,,
10/14/17,07:33,10/14/17-07:33,51.01,68,0,,
10/14/17,07:23,10/14/17-07:23,50,71,0,,
10/14/17,07:13,10/14/17-07:13,50,72,0,,
10/14/17,07:03,10/14/17-07:03,50,75,0,,
10/14/17,06:53,10/14/17-06:53,50,77,0,,
10/14/17,06:43,10/14/17-06:43,48.99,76,0,,
10/14/17,06:33,10/14/17-06:33,48.99,74,0,,
10/14/17,06:23,10/14/17-06:23,50,71,0,,
10/14/17,06:13,10/14/17-06:13,50,69,0,,
10/14/17,06:03,10/14/17-06:03,50,69,0,,
10/14/17,05:53,10/14/17-05:53,50,71,0,,
10/14/17,05:43,10/14/17-05:43,50,75,0,,
10/14/17,05:33,10/14/17-05:33,50,75,0,,
10/14/17,05:23,10/14/17-05:23,51.01,76,0,,
10/14/17,05:13,10/14/17-05:13,51.01,77,0,,
10/14/17,05:03,10/14/17-05:03,51.01,77,0,,
10/14/17,04:53,10/14/17-04:53,51.01,77,0,,
10/14/17,04:43,10/14/17-04:43,51.01,77,0,,
10/14/17,04:33,10/14/17-04:33,51.01,78,0,,
10/14/17,04:23,10/14/17-04:23,51.01,79,0,,
10/14/17,04:13,10/14/17-04:13,51.01,81,0,,
10/14/17,04:03,10/14/17-04:03,51.01,83,0,,
10/14/17,03:53,10/14/17-03:53,52,84,0,,
10/14/17,03:43,10/14/17-03:43,52,84,0,,
10/14/17,03:33,10/14/17-03:33,52,83,0,,
10/14/17,03:23,10/14/17-03:23,52,82,0,,
10/14/17,03:13,10/14/17-03:13,53.01,82,0,,
10/14/17,03:03,10/14/17-03:03,53.01,82,0,,
10/14/17,02:53,10/14/17-02:53,53.01,82,0,,
10/14/17,02:43,10/14/17-02:43,54,84,0,,
10/14/17,02:33,10/14/17-02:33,54,84,0,,
10/14/17,02:23,10/14/17-02:23,54,85,0,,
10/14/17,02:13,10/14/17-02:13,55,85,0,,
10/14/17,02:03,10/14/17-02:03,55,85,0,,
10/14/17,01:53,10/14/17-01:53,55,86,0,,
10/14/17,01:43,10/14/17-01:43,55,86,0,,
10/14/17,01:33,10/14/17-01:33,55,85,0,,
10/14/17,01:23,10/14/17-01:23,55,85,0,,
10/14/17,01:13,10/14/17-01:13,55,84,0,,
10/14/17,01:03,10/14/17-01:03,55.99,84,0,,
10/14/17,00:53,10/14/17-00:53,55.99,83,0,,
10/14/17,00:43,10/14/17-00:43,55.99,83,0,,
10/14/17,00:33,10/14/17-00:33,55.99,83,0,,
10/14/17,00:23,10/14/17-00:23,57,83,0,,
10/14/17,00:13,10/14/17-00:13,57,83,0,,
10/14/17,00:03,10/14/17-00:03,57,83,0,,
10/13/17,23:53,10/13/17-23:53,57.99,83,0,,
10/13/17,23:43,10/13/17-23:43,57.99,83,0,,
10/13/17,23:33,10/13/17-23:33,57.99,82,0,,
10/13/17,23:23,10/13/17-23:23,57.99,82,0,,
10/13/17,23:13,10/13/17-23:13,57.99,82,0,,
10/13/17,23:03,10/13/17-23:03,57.99,81,0,,
10/13/17,22:53,10/13/17-22:53,57.99,81,0,,
10/13/17,22:43,10/13/17-22:43,59,81,0,,
10/13/17,22:33,10/13/17-22:33,59,81,0,,
10/13/17,22:23,10/13/17-22:23,59,80,0,,
10/13/17,22:13,10/13/17-22:13,60.01,80,0,,
10/13/17,22:03,10/13/17-22:03,60.01,80,0,,
10/13/17,21:53,10/13/17-21:53,60.01,80,0,,
10/13/17,21:43,10/13/17-21:43,60.01,79,0,,
10/13/17,21:33,10/13/17-21:33,61,79,0,,
10/13/17,21:23,10/13/17-21:23,61,79,0,,
10/13/17,21:13,10/13/17-21:13,61,78,0,,
10/13/17,21:03,10/13/17-21:03,62.01,76,0,,
10/13/17,20:53,10/13/17-20:53,62.01,75,0,,
10/13/17,20:43,10/13/17-20:43,63,75,0,,
10/13/17,20:33,10/13/17-20:33,64,77,0,,
10/13/17,20:23,10/13/17-20:23,64,76,0,,
10/13/17,20:13,10/13/17-20:13,64,75,0,,
10/13/17,20:03,10/13/17-20:03,64,74,0,,
10/13/17,19:53,10/13/17-19:53,64.99,74,0,,
10/13/17,19:43,10/13/17-19:43,64.99,75,0,,
10/13/17,19:33,10/13/17-19:33,66,74,0,,
10/13/17,19:23,10/13/17-19:23,66,73,0,,
10/13/17,19:13,10/13/17-19:13,66,71,0,,
10/13/17,19:03,10/13/17-19:03,66.99,69,0,,
10/13/17,18:53,10/13/17-18:53,66.99,67,0,,
10/13/17,18:43,10/13/17-18:43,66.99,66,0,,
10/13/17,18:33,10/13/17-18:33,66.99,64,0,,
10/13/17,18:23,10/13/17-18:23,68,62,0,,
10/13/17,18:13,10/13/17-18:13,69.01,60,0,,
10/13/17,18:03,10/13/17-18:03,70,55,0,,
10/13/17,17:53,10/13/17-17:53,71.01,54,0,,
10/13/17,17:43,10/13/17-17:43,72,54,0,,
10/13/17,17:33,10/13/17-17:33,72,52,0,,
10/13/17,17:23,10/13/17-17:23,72,56,0,,
10/13/17,17:13,10/13/17-17:13,72,58,0,,
10/13/17,17:03,10/13/17-17:03,73,57,0,,
10/13/17,16:53,10/13/17-16:53,73,56,0,,
10/13/17,16:43,10/13/17-16:43,73.99,55,0,,
10/13/17,16:33,10/13/17-16:33,73.99,55,0,,
10/13/17,16:23,10/13/17-16:23,73.99,54,0,,
10/13/17,16:13,10/13/17-16:13,73.99,52,0,,
10/13/17,16:03,10/13/17-16:03,73.99,52,0,,
10/13/17,15:53,10/13/17-15:53,75,53,0,,
10/13/17,15:43,10/13/17-15:43,75,54,0,,
10/13/17,15:33,10/13/17-15:33,75,53,0,,
10/13/17,15:23,10/13/17-15:23,75,53,0,,
10/13/17,15:13,10/13/17-15:13,75,52,0,,
10/13/17,15:03,10/13/17-15:03,75,53,0,,
10/13/17,14:53,10/13/17-14:53,75,53,0,,
10/13/17,14:43,10/13/17-14:43,73.99,53,0,,
10/13/17,14:33,10/13/17-14:33,75,52,0,,
10/13/17,14:23,10/13/17-14:23,75,54,0,,
10/13/17,14:13,10/13/17-14:13,75,54,0,,
10/13/17,14:03,10/13/17-14:03,75,53,0,,
10/13/17,13:53,10/13/17-13:53,73.99,55,0,,
10/13/17,13:43,10/13/17-13:43,75,56,0,,
10/13/17,13:33,10/13/17-13:33,75,54,0,,
10/13/17,13:23,10/13/17-13:23,75,52,0,,
10/13/17,13:13,10/13/17-13:13,75,53,0,,
10/13/17,13:03,10/13/17-13:03,73.99,54,0,,
10/13/17,12:53,10/13/17-12:53,73.99,54,0,,
10/13/17,12:43,10/13/17-12:43,73.99,55,0,,
10/13/17,12:33,10/13/17-12:33,73.99,55,0,,
10/13/17,12:23,10/13/17-12:23,73,56,0,,
10/13/17,12:13,10/13/17-12:13,73.99,58,0,,
10/13/17,12:03,10/13/17-12:03,73,59,0,,
10/13/17,11:53,10/13/17-11:53,73,59,0,,
10/13/17,11:43,10/13/17-11:43,73,60,0,,
10/13/17,11:33,10/13/17-11:33,73,61,0,,
10/13/17,11:23,10/13/17-11:23,72,58,0,,
10/13/17,11:13,10/13/17-11:13,72,59,0,,
10/13/17,11:03,10/13/17-11:03,72,59,0,,
10/13/17,10:53,10/13/17-10:53,72,61,0,,
10/13/17,10:43,10/13/17-10:43,71.01,62,0,,
10/13/17,10:33,10/13/17-10:33,70,61,0,,
10/13/17,10:23,10/13/17-10:23,70,59,0,,
10/12/17,06:13,10/12/17-06:13,,,,,
10/12/17,06:03,10/12/17-06:03,,,,,
10/12/17,05:53,10/12/17-05:53,,,,,
10/12/17,05:43,10/12/17-05:43,,,,,
10/12/17,05:33,10/12/17-05:33,,,,,
10/12/17,05:23,10/12/17-05:23,,,,,
10/12/17,05:13,10/12/17-05:13,,,,,
10/12/17,05:03,10/12/17-05:03,,,,,
10/12/17,04:53,10/12/17-04:53,,,,,
10/12/17,04:43,10/12/17-04:43,,,,,
10/12/17,04:33,10/12/17-04:33,,,,,
10/12/17,04:23,10/12/17-04:23,,,,,
10/12/17,04:13,10/12/17-04:13,,,,,
10/12/17,04:03,10/12/17-04:03,,,,,
10/12/17,03:53,10/12/17-03:53,,,,,
10/12/17,03:43,10/12/17-03:43,,,,,
10/12/17,03:33,10/12/17-03:33,,,,,
10/12/17,03:23,10/12/17-03:23,,,,,
10/12/17,03:13,10/12/17-03:13,,,,,
10/12/17,03:03,10/12/17-03:03,,,,,
10/12/17,02:53,10/12/17-02:53,,,,,
10/12/17,02:43,10/12/17-02:43,,,,,
10/12/17,02:33,10/12/17-02:33,,,,,
10/12/17,02:23,10/12/17-02:23,,,,,
10/12/17,02:13,10/12/17-02:13,,,,,
10/12/17,02:03,10/12/17-02:03,,,,,
10/12/17,01:53,10/12/17-01:53,,,,,
10/12/17,01:43,10/12/17-01:43,,,,,
10/12/17,01:33,10/12/17-01:33,,,,,
10/12/17,01:23,10/12/17-01:23,,,,,
10/12/17,01:13,10/12/17-01:13,,,,,
10/12/17,01:03,10/12/17-01:03,,,,,
10/12/17,00:53,10/12/17-00:53,,,,,
10/12/17,00:43,10/12/17-00:43,,,,,
10/12/17,00:33,10/12/17-00:33,,,,,
10/12/17,00:23,10/12/17-00:23,,,,,
10/12/17,00:13,10/12/17-00:13,,,,,
10/12/17,00:03,10/12/17-00:03,,,,,
10/11/17,23:53,10/11/17-23:53,,,,,
10/11/17,23:43,10/11/17-23:43,,,,,
10/11/17,23:33,10/11/17-23:33,,,,,
10/11/17,23:23,10/11/17-23:23,,,,,
10/11/17,23:13,10/11/17-23:13,,,,,
10/11/17,23:03,10/11/17-23:03,,,,,
10/11/17,22:53,10/11/17-22:53,,,,,
10/11/17,22:43,10/11/17-22:43,,,,,
10/11/17,22:33,10/11/17-22:33,,,,,
10/11/17,22:23,10/11/17-22:23,,,,,
10/11/17,22:13,10/11/17-22:13,,,,,
10/11/17,22:03,10/11/17-22:03,,,,,
10/11/17,21:53,10/11/17-21:53,,,,,
10/11/17,21:43,10/11/17-21:43,,,,,
10/11/17,21:33,10/11/17-21:33,60.01,83,,,
10/11/17,21:23,10/11/17-21:23,60.01,83,0,,
10/11/17,21:13,10/11/17-21:13,61,83,0,,
10/11/17,21:03,10/11/17-21:03,61,83,0,,
10/11/17,20:53,10/11/17-20:53,61,82,0,,
10/11/17,20:33,10/11/17-20:33,62.01,81,0,,
10/11/17,20:23,10/11/17-20:23,62.01,81,0,,
10/11/17,20:13,10/11/17-20:13,62.01,81,0,,
10/11/17,20:03,10/11/17-20:03,62.01,80,0,,
10/11/17,19:53,10/11/17-19:53,63,79,0,,
10/11/17,19:43,10/11/17-19:43,63,79,0,,
10/11/17,19:33,10/11/17-19:33,63,79,0,,
10/11/17,19:23,10/11/17-19:23,63,78,0,,
10/11/17,19:13,10/11/17-19:13,63,78,0,,
10/11/17,19:03,10/11/17-19:03,64,77,0,,
10/11/17,18:53,10/11/17-18:53,64,77,0,,
10/11/17,18:43,10/11/17-18:43,64,76,0,,
10/11/17,18:33,10/11/17-18:33,64.99,75,0,,
10/11/17,18:23,10/11/17-18:23,64.99,73,0,,
10/11/17,18:13,10/11/17-18:13,66,72,0,,
10/11/17,18:03,10/11/17-18:03,66.99,70,0,,
10/11/17,17:53,10/11/17-17:53,68,68,0,,
10/11/17,17:43,10/11/17-17:43,69.01,66,0,,
10/11/17,17:33,10/11/17-17:33,69.01,66,0,,
10/11/17,17:23,10/11/17-17:23,69.01,64,0,,
10/11/17,17:13,10/11/17-17:13,70,62,0,,
10/11/17,17:03,10/11/17-17:03,70,62,0,,
10/11/17,16:53,10/11/17-16:53,70,62,0,,
10/11/17,16:43,10/11/17-16:43,71.01,61,0,,
10/11/17,16:33,10/11/17-16:33,71.01,62,0,,
10/11/17,16:23,10/11/17-16:23,72,60,0,,
10/11/17,16:13,10/11/17-16:13,72,59,0,,
10/11/17,16:03,10/11/17-16:03,72,57,0,,
10/11/17,15:53,10/11/17-15:53,72,56,0,,
10/11/17,15:43,10/11/17-15:43,73,55,0,,
10/11/17,15:33,10/11/17-15:33,73,54,0,,
10/11/17,15:23,10/11/17-15:23,73,55,0,,
10/11/17,15:13,10/11/17-15:13,72,56,0,,
10/11/17,15:03,10/11/17-15:03,73,55,0,,
10/11/17,14:53,10/11/17-14:53,73,56,0,,
10/11/17,14:43,10/11/17-14:43,73,55,0,,
10/11/17,14:33,10/11/17-14:33,73,56,0,,
10/11/17,14:23,10/11/17-14:23,73,56,0,,
10/11/17,14:13,10/11/17-14:13,72,57,0,,
10/11/17,14:03,10/11/17-14:03,73,57,0,,
10/11/17,13:53,10/11/17-13:53,73,58,0,,
10/11/17,13:43,10/11/17-13:43,72,59,0,,
10/11/17,13:33,10/11/17-13:33,73,57,0,,
10/11/17,13:23,10/11/17-13:23,72,58,0,,
10/11/17,13:13,10/11/17-13:13,72,59,0,,
10/11/17,13:03,10/11/17-13:03,72,59,0,,
10/11/17,12:53,10/11/17-12:53,72,60,0,,
10/11/17,12:43,10/11/17-12:43,72,59,0,,
10/11/17,12:33,10/11/17-12:33,71.01,61,0,,
10/11/17,12:23,10/11/17-12:23,72,60,0,,
10/11/17,12:13,10/11/17-12:13,72,61,0,,
10/11/17,12:03,10/11/17-12:03,72,59,0,,
10/11/17,11:53,10/11/17-11:53,72,60,0,,
10/11/17,11:43,10/11/17-11:43,71.01,59,0,,
10/11/17,11:33,10/11/17-11:33,72,58,0,,
10/11/17,11:23,10/11/17-11:23,71.01,57,0,,
10/11/17,11:13,10/11/17-11:13,71.01,60,0,,
10/11/17,11:03,10/11/17-11:03,71.01,61,0,,
10/11/17,10:53,10/11/17-10:53,70,59,0,,
10/11/17,10:43,10/11/17-10:43,69.01,57,0,,
10/11/17,10:33,10/11/17-10:33,68,54,0,,
10/11/17,08:03,10/11/17-08:03,,,,,
10/11/17,07:53,10/11/17-07:53,,,,,
10/11/17,07:43,10/11/17-07:43,,,,,
10/11/17,07:33,10/11/17-07:33,,,,,
10/11/17,07:23,10/11/17-07:23,,,,,
10/11/17,07:13,10/11/17-07:13,,,,,
10/11/17,07:03,10/11/17-07:03,,,,,
10/11/17,06:53,10/11/17-06:53,,,,,
10/11/17,06:43,10/11/17-06:43,,,,,
10/11/17,06:33,10/11/17-06:33,,,,,
10/11/17,06:23,10/11/17-06:23,,,,,
10/11/17,06:13,10/11/17-06:13,,,,,
10/11/17,06:03,10/11/17-06:03,,,,,
10/11/17,05:53,10/11/17-05:53,,,,,
10/11/17,05:43,10/11/17-05:43,,,,,
10/11/17,05:33,10/11/17-05:33,,,,,
10/11/17,05:23,10/11/17-05:23,,,,,
10/11/17,05:13,10/11/17-05:13,,,,,
10/11/17,05:03,10/11/17-05:03,,,,,
10/11/17,04:53,10/11/17-04:53,,,,,
10/11/17,04:43,10/11/17-04:43,,,,,
10/11/17,04:33,10/11/17-04:33,,,,,
10/11/17,04:23,10/11/17-04:23,,,,,
10/11/17,04:13,10/11/17-04:13,,,,,
10/11/17,04:03,10/11/17-04:03,,,,,
10/11/17,03:53,10/11/17-03:53,,,,,
10/11/17,03:43,10/11/17-03:43,,,,,
10/11/17,03:33,10/11/17-03:33,,,,,
10/11/17,03:23,10/11/17-03:23,,,,,
10/11/17,03:13,10/11/17-03:13,,,,,
10/11/17,03:03,10/11/17-03:03,,,,,
10/11/17,02:53,10/11/17-02:53,,,,,
10/11/17,02:43,10/11/17-02:43,,,,,
10/11/17,02:33,10/11/17-02:33,,,,,
10/11/17,02:23,10/11/17-02:23,,,,,
10/11/17,02:13,10/11/17-02:13,,,,,
10/11/17,02:03,10/11/17-02:03,,,,,
10/11/17,01:53,10/11/17-01:53,,,,,
10/11/17,01:43,10/11/17-01:43,,,,,
10/11/17,01:33,10/11/17-01:33,,,,,
10/11/17,01:23,10/11/17-01:23,,,,,
10/11/17,01:13,10/11/17-01:13,,,,,
10/11/17,01:03,10/11/17-01:03,,,,,
10/11/17,00:53,10/11/17-00:53,,,,,
10/11/17,00:43,10/11/17-00:43,,,,,
10/11/17,00:33,10/11/17-00:33,,,,,
10/11/17,00:23,10/11/17-00:23,,,,,
10/11/17,00:13,10/11/17-00:13,,,,,
10/11/17,00:03,10/11/17-00:03,,,,,
10/10/17,23:53,10/10/17-23:53,,,,,
10/10/17,23:43,10/10/17-23:43,,,,,
10/10/17,23:33,10/10/17-23:33,,,,,
10/10/17,23:23,10/10/17-23:23,,,,,
10/10/17,23:13,10/10/17-23:13,,,,,
10/10/17,23:03,10/10/17-23:03,,,,,
10/10/17,22:53,10/10/17-22:53,,,,,
10/10/17,22:43,10/10/17-22:43,,,,,
10/10/17,22:33,10/10/17-22:33,,,,,
10/10/17,22:23,10/10/17-22:23,,,,,
10/10/17,22:13,10/10/17-22:13,,,,,
10/10/17,22:03,10/10/17-22:03,,,,,
10/10/17,21:53,10/10/17-21:53,,,,,
10/10/17,21:43,10/10/17-21:43,,,,,
10/10/17,21:33,10/10/17-21:33,,,,,
